# LAMMPS data file written by OVITO Basic 3.12.1

1500 atoms
2 atom types

-10.9699634716 16.4549452075 xlo xhi
-10.9699634716 16.4549452075 ylo yhi
-10.9699634716 16.4549452075 zlo zhi

Masses

1 22.98977  # Na
2 15.9994  # O

Atoms  # atomic

328 1 -1.371245434 -6.8562271698 4.1137363019
329 1 -1.371245434 -6.8562271698 1.371245434
330 1 -4.1137363019 -9.5987180377 4.1137363019
331 1 -1.371245434 -9.5987180377 4.1137363019
332 1 -4.1137363019 -6.8562271698 1.371245434
333 2 -5.4849817358 -10.9699634716 -3.5527136788e-15
334 2 -5.4849817358 -8.2274726037 2.7424908679
335 2 -2.7424908679 -10.9699634716 2.7424908679
336 2 -2.7424908679 -8.2274726037 -3.5527136788e-15
337 1 -4.1137363019 -6.8562271698 9.5987180377
338 1 -1.371245434 -9.5987180377 6.8562271698
339 1 -4.1137363019 -9.5987180377 6.8562271698
340 1 -1.371245434 -6.8562271698 9.5987180377
341 1 -1.371245434 -6.8562271698 6.8562271698
342 1 -4.1137363019 -9.5987180377 9.5987180377
343 1 -1.371245434 -9.5987180377 9.5987180377
344 1 -4.1137363019 -6.8562271698 6.8562271698
345 2 -5.4849817358 -10.9699634716 5.4849817358
346 2 -5.4849817358 -8.2274726037 8.2274726037
347 2 -2.7424908679 -10.9699634716 8.2274726037
348 2 -2.7424908679 -8.2274726037 5.4849817358
349 1 -4.1137363019 -6.8562271698 15.0836997735
350 1 -1.371245434 -9.5987180377 12.3412089056
351 1 -4.1137363019 -9.5987180377 12.3412089056
352 1 -1.371245434 -6.8562271698 15.0836997735
353 1 -1.371245434 -6.8562271698 12.3412089056
354 1 -4.1137363019 -9.5987180377 15.0836997735
355 1 -1.371245434 -9.5987180377 15.0836997735
356 1 -4.1137363019 -6.8562271698 12.3412089056
357 2 -5.4849817358 -10.9699634716 10.9699634716
358 2 -5.4849817358 -8.2274726037 13.7124543395
359 2 -2.7424908679 -10.9699634716 13.7124543395
360 2 -2.7424908679 -8.2274726037 10.9699634716
361 1 -4.1137363019 -1.371245434 -6.8562271698
362 1 -1.371245434 -4.1137363019 -9.5987180377
363 1 -4.1137363019 -4.1137363019 -9.5987180377
364 1 -1.371245434 -1.371245434 -6.8562271698
365 1 -1.371245434 -1.371245434 -9.5987180377
366 1 -4.1137363019 -4.1137363019 -6.8562271698
367 1 -1.371245434 -4.1137363019 -6.8562271698
368 1 -4.1137363019 -1.371245434 -9.5987180377
369 2 -5.4849817358 -5.4849817358 -10.9699634716
370 2 -5.4849817358 -2.7424908679 -8.2274726037
371 2 -2.7424908679 -5.4849817358 -8.2274726037
372 2 -2.7424908679 -2.7424908679 -10.9699634716
373 1 -4.1137363019 -1.371245434 -1.371245434
374 1 -1.371245434 -4.1137363019 -4.1137363019
375 1 -4.1137363019 -4.1137363019 -4.1137363019
376 1 -1.371245434 -1.371245434 -1.371245434
377 1 -1.371245434 -1.371245434 -4.1137363019
378 1 -4.1137363019 -4.1137363019 -1.371245434
379 1 -1.371245434 -4.1137363019 -1.371245434
380 1 -4.1137363019 -1.371245434 -4.1137363019
381 2 -5.4849817358 -5.4849817358 -5.4849817358
382 2 -5.4849817358 -2.7424908679 -2.7424908679
383 2 -2.7424908679 -5.4849817358 -2.7424908679
384 2 -2.7424908679 -2.7424908679 -5.4849817358
385 1 -4.1137363019 -1.371245434 4.1137363019
386 1 -1.371245434 -4.1137363019 1.371245434
387 1 -4.1137363019 -4.1137363019 1.371245434
388 1 -1.371245434 -1.371245434 4.1137363019
389 1 -1.371245434 -1.371245434 1.371245434
390 1 -4.1137363019 -4.1137363019 4.1137363019
391 1 -1.371245434 -4.1137363019 4.1137363019
392 1 -4.1137363019 -1.371245434 1.371245434
393 2 -5.4849817358 -5.4849817358 -3.5527136788e-15
